,id,title,tags
1517,431580,Abominable,famili anim adventur comedi jillculton a group of misfit encount a young yeti name everest and they set off to reunit the magic creatur with hi famili on the mountain of hi namesake. universalpictur chloebennet alberttsai tenzingnorgaytrainor yeti reunion famili relationship snow aftercreditssting mount everest quest zoologist abomin
1518,375366,The Girl with All the Gifts,drama horror thriller sciencefict colmmccarthi in the futur a strang fungu ha chang nearli everyon into a thoughtless flesh-eat monster. when a scientist and a teacher find a girl who seem to be immun to the fungu they all begin a journey to save humanity. bfi senniananua gemmaarterton paddyconsidin london england base on novel or book bunker post apocalypt futur infect zombi littl girl scientist ga mask eaten aliv fungu white savior whitewash the girl with all the gift
1519,16523,Where the Wild Things Are,famili fantasi drama adventur spikejonz max imagin run away from hi mom and sail to a far-off land where larg talk beasts—ira carol dougla the bull judith and alexander—crown him as their king play rumpu build fort and discov secret hideaways. villageroadshowpictur maxrecord catherinekeen laurenambros creatur base on children' book children' book lie overflow with imagin children' perspect mauric sendak where the wild thing are
1520,41513,The Smurfs,anim famili adventur comedi fantasi rajagosnel when the evil wizard gargamel chase the tini blue smurf out of their villag they tumbl from their magic world and into our -- in fact smack dab in the middl of central park. just three appl high and stuck in the big appl the smurf must find a way to get back to their villag befor gargamel track them down. columbiapictur hankazaria neilpatrickharri jaymamay moon magic base on comic blue vortex cat and mous duringcreditssting live action and anim the smurf
1521,235,Stand by Me,crime drama robrein gordi chri teddi and vern are four friend who decid to hike to find the corps of ray brower a local teenag who wa hit by a train while pluck blueberri in the wild. columbiapictur wilwheaton riverphoenix jerryo'connel base on novel or book oregon usa leech friendship come of age railroad track stori within the stori flip coin campfir stori pie eat told in flashback child 1950 boy coin toss stand by me
1522,289,Casablanca,drama romanc michaelcurtiz in casablanca morocco in decemb 1941 a cynic american expatri meet a former lover with unforeseen complications. warnerbros.pictur humphreybogart ingridbergman paulhenreid love triangl corrupt spi resist casablanca vichi regim visa patriot nation morocco world war ii nazi film noir escap black and white casablanca
1523,8367,Robin Hood: Prince of Thieves,action adventur drama romanc kevinreynold when the dastardli sheriff of nottingham murder robin' father the legendari archer vow vengeance. to accomplish hi mission robin join forc with a band of exil villag (and come maid marian) and togeth they battl to end the evil sheriff' reign of terror. morgancreekproduct kevincostn morganfreeman maryelizabethmastrantonio england crusad archer folk hero thief nottingham sherwood forest bow and arrow friar 12th centuri the crusad live in the wood help the poor robin hood: princ of thiev
1524,606856,Togo,adventur famili ericsoncor the untold true stori set in the winter of 1925 that take you across the treacher terrain of the alaskan tundra for an exhilar and uplift adventur that will test the strength courag and determin of one man leonhard seppala and hi lead sled dog togo. waltdisneypictur willemdafo juliannenicholson christopherheyerdahl huski snowstorm puppi base on true stori alaska snow histor dog sled dog run 1920 pet togo
1525,114150,Pitch Perfect,comedi music romanc jasonmoor colleg student beca know she doe not want to be part of a cliqu but that' exactli where she find herself after arriv at her new school. thrust in among mean gal nice gal and just plain weird gal beca find that the onli thing they have in common is how well they sing together. she take the women of the group out of their comfort zone of tradit arrang and into a world of amaz harmon combin in a fight to the top of colleg music competitions. universalpictur annakendrick brittanysnow annacamp competit roommat colleg femal friendship misfit haze univers audit group of friend dorm room bicker dj sing competit film score young adult acapella pitch perfect
1526,8328,Step Up 2: The Streets,music drama romanc jonm.chu when rebelli street dancer andi land at the elit maryland school of the art she find herself fight to fit in while also tri to hold onto her old life. when she join forc with the school hottest dancer chase to form a crew of classmat outcast to compet in baltimor s underground danc battl the streets. touchstonepictur brianaevigan roberthoffman willkemp underdog competit street gang hip hop breakdanc insurg heart throb tap danc scholarship ballet step up 2: the street
1527,526007,The Night Clerk,thriller crime drama michaelcristof hotel night clerk bart bromley is a highli intellig young man on the autism spectrum. when a woman is murder dure hi shift bart becom the prime suspect. as the polic investig close in bart make a person connect with a beauti guest name andrea but soon realis he must stop the real murder befor she becom the next victim. highlandfilmgroup tyesheridan anadearma helenhunt hotel fals accus murder surveil camera autist the night clerk
1528,49040,The Bourne Legacy,action thriller tonygilroy new cia oper aaron cross experi life-or-death stake that have been trigger by the previou action of jason bourne. universalpictur jeremyrenn rachelweisz edwardnorton assassin wolf maryland covert oper espionag rooftop explod hous laptop track devic fake id pharmaceut lab govern conspiraci manila philippin hunt fals passport alberta canada the bourn legaci
1529,134366,Grave Encounters 2,horror johnpoliquin tortur by the ghost of the demon insan asylum that kill the crew of grave encount film student fight to escap death as their own paranorm investig goe terribl wrong in thi horrifi sequel. deathawaitscinema stephaniebennett jennicafulton reesealexand halloween insan asylum dormitori supernatur insan sequel murder ouija board haunt spirit paranorm investig mental asylum fake documentari ghost found footag mental hospit vlogger grave encount 2
1530,938,For a Few Dollars More,"western sergioleon two bounti hunter are in pursuit of ""el indio"" one of the most want fugit in the western territori and hi gang. pea clinteastwood leevancleef gianmariavolonté bounti hunter rural area pot smoke beard death mustach spaghetti western sombrero right hand man sidekick piano for a few dollar more"
1531,1933,The Others,horror mysteri thriller alejandroamenábar grace is a religi woman who live in an old hous kept dark becaus her two children ann and nichola have a rare sensit to light. when the famili begin to suspect the hous is haunt grace fight to protect her children at ani cost in the face of strang event and disturb visions. cruise/wagnerproduct nicolekidman christophereccleston alakinamann christian servant cemeteri suicid attempt shotgun world war ii nanni nightmar bibl haunt hous channel island mansion soldier garden photosensit photo album 1940 spirit jersey island the other
